batch_id	batch_name	cond	cell_nm	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
9	1CDS2_2951	1CDS2	1CDS2_425	0.353019136	0.023841426	0.407110886	0.033516516	0.328514179	235466	0.154624393	0.001534157	1	2.09055182	796	late-S/G2	0.107611782	0.834002439	17324400.98	1.022219907
9	1CDS2_2951	1CDS2	1CDS2_426	0.348926464	0.018995072	0.424639253	0.079182538	0.19107865	164607	0.120002886	0.078273153	1	2.638033218	262	early-S	0.117688763	0.682943401	29997613.24	1.167252935
9	1CDS2_2951	1CDS2	1CDS2_427	0.275435638	0.006541022	1.06821113	0.085441259	0.328872948	1779	0.081505999	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_428	0.148148148	0	1.725891272	0.074074074	0.059307173	81	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_431	0.305148207	0.044300785	0.254127538	0.049869168	0.186566157	496439	0.097834149	-0.009660373	1	2.081971045	798	late-S/G2	0.085534611	0.837310264	22694265.39	1.042239326
9	1CDS2_2951	1CDS2	1CDS2_432	0.359912872	0.021829215	0.194793046	0.045709083	0.239527782	196613	0.209882422	0.08436382	1	2.174121724	809	late-S/G2	0.087860094	0.842798121	20524311.57	1.055442582
9	1CDS2_2951	1CDS2	1CDS2_433	0.293875868	0.01432268	0.329697919	0.069453633	0.193581159	80111	0.172231063	0.062325978	1	2.313646384	360	early-S	0.107344346	0.719593393	27137855.28	1.253924728
9	1CDS2_2951	1CDS2	1CDS2_434	0.315808819	0.034541735	0.433067946	0.060611219	0.36136821	370080	0.108146042	-0.003178493	1	2.106147797	763	late-S/G2	0.091281458	0.825266072	20452557.18	1.04263878
9	1CDS2_2951	1CDS2	1CDS2_435	0.350478011	0.009389498	0.373542174	0.050193894	0.249633793	36618	0.225811184	0.027021838	1	2.108888779	715	late-S/G2	0.088763976	0.821545494	22962222.22	1.115241184
9	1CDS2_2951	1CDS2	1CDS2_436	0.365276883	0.017108646	0.13574812	0.048973708	0.208140228	142892	0.109249604	0.079520151	1	2.039973305	667	late-S/G2	0.082689007	0.815473285	25654637.87	1.204804794
9	1CDS2_2951	1CDS2	1CDS2_437	0.33310845	0.011162344	0.596746718	0.040094406	0.187911423	35591	0.231820588	-0.010937932	1	2.159738394	708	late-S/G2	0.094712752	0.828472507	21388389.64	1.194153429
9	1CDS2_2951	1CDS2	1CDS2_438	0.372924321	0.024781868	0.482521183	0.053336914	0.447197622	245796	0.145848582	0.026229404	1	2.07878947	730	late-S/G2	0.091793905	0.81708594	21672778.26	1.042602941
9	1CDS2_2951	1CDS2	1CDS2_441	0.36840274	0.022731657	0.101607065	0.045748889	0.319204157	221448	0.142340059	-0.000189279	1	2.046716007	697	late-S/G2	0.078957639	0.828284648	25479785.85	1.228027025
9	1CDS2_2951	1CDS2	1CDS2_442	0.31990275	0.070601155	0.260317822	0.090363384	0.281329066	786301	0.14629364	0.022987036	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_443	0.324049265	0.045322284	0.359020129	0.072229802	0.217736584	551919	0.136188272	0.036892791	1	2.323305784	98	G1	0.165662651	0.580415492	23898669.43	1.026863462
9	1CDS2_2951	1CDS2	1CDS2_444	0.313375867	0.042319918	0.15267437	0.052882815	0.269752441	469888	0.190035978	0.044270606	1	2.231085159	797	late-S/G2	0.065814473	0.846927859	22645358.95	1.139757171
9	1CDS2_2951	1CDS2	1CDS2_445	0.326532791	0.021783478	0.101015906	0.031116262	0.287476066	196746	0.181428213	0.007734046	1	2.071808032	850	pre-M	0.160609289	0.788275184	15669299.55	1.062414714
9	1CDS2_2951	1CDS2	1CDS2_446	0.343223006	0.02003117	0.414764153	0.043934348	0.280400721	184366	0.060181538	0.030557805	1	2.037227559	845	pre-M	0.119739627	0.798142795	21306974.54	1.065807184
9	1CDS2_2951	1CDS2	1CDS2_447	0.357059328	0.022784902	0.100326112	0.052729818	0.232210701	225015	0.130839406	0.066216314	1	2.074959028	696	late-S/G2	0.089760885	0.820351145	23601330.59	1.156109433
9	1CDS2_2951	1CDS2	1CDS2_448	0.342906972	0.023011682	0.392691175	0.0613413	0.367668754	242675	0.09228015	0.028650338	1	2.35191107	73	G1	0.170175226	0.518992925	24534000.69	1.043526378
9	1CDS2_2951	1CDS2	1CDS2_451	0.318831109	0.053718603	1.605493045	0.08920232	0.256907327	604704	0.119344198	0.061711014	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_452	0.328827418	0.043266927	0.324267048	0.053258877	0.462269907	507858	0.076624154	0.001686145	1	2.294798315	36	G1	0.230360857	0.500902949	16978995.12	1.024083472
9	1CDS2_2951	1CDS2	1CDS2_453	0.327858609	0.04504258	0.342551324	0.07797699	0.210022354	544199	0.098589491	0.028957154	1	2.2142914	146	G1	0.175935567	0.557703665	33473801.3	1.041680085
9	1CDS2_2951	1CDS2	1CDS2_454	0.322397061	0.048684601	0.410961448	0.092054236	0.398612715	597463	0.139465139	0.021139368	1	2.499155305	292	early-S	0.119683193	0.751910895	20727482.46	1.066650239
9	1CDS2_2951	1CDS2	1CDS2_455	0.358268298	0.018595968	0.855195483	0.026506899	0.374880891	162486	0.098184231	0.037345531	1	1.651439383	2	post-M	0.443560842	0.471417375	10412616.03	1.121514975
9	1CDS2_2951	1CDS2	1CDS2_456	0.344027019	0.016046522	0.127888597	0.065153049	0.388394521	129403	0.230208668	0.0475699	1	1.986400213	705	late-S/G2	0.083443484	0.83362142	20385867.96	1.250229543
9	1CDS2_2951	1CDS2	1CDS2_457	0.366605272	0.021543306	0.118687183	0.065439875	0.379473551	222096	0.155401162	0.080284955	1	2.190072489	802	late-S/G2	0.074583388	0.849701007	20257029.97	1.150231283
9	1CDS2_2951	1CDS2	1CDS2_458	0.392124712	0.018027849	0.269615684	0.05336884	0.178613781	165977	0.175585388	0.016471576	1	2.124246585	787	late-S/G2	0.078613154	0.837295475	26905714.41	1.083912079
9	1CDS2_2951	1CDS2	1CDS2_461	0.223945849	0.06065549	0.362997877	0.054095891	0.329153746	703509	0.089959172	0.013815969	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_462	0.316761573	0.047325707	0.40868158	0.108979961	0.303653039	570948	0.114348108	0.013893289	1	2.445991678	232	early-S	0.114724082	0.692659806	28690666.91	1.100673976
9	1CDS2_2951	1CDS2	1CDS2_463	0.325345955	0.071353156	0.393040851	0.073464651	0.181206293	772984	0.165340011	0.066583337	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_464	0.257736225	0.015859038	0.695725743	0.078791459	0.336350842	118490	0.118629341	0.032121602	1	2.372025421	74	G1	0.162093237	0.530976912	23838141.57	1.04285557
9	1CDS2_2951	1CDS2	1CDS2_465	0.36471421	0.015586722	0.489132178	0.044019206	0.261135522	113087	0.181782712	0.040259195	1	2.068888428	732	late-S/G2	0.070755461	0.839326552	24893652.54	1.258091224
9	1CDS2_2951	1CDS2	1CDS2_466	0.371486767	0.021808925	0.39383027	0.054657556	0.377589083	229337	0.105248985	-0.001258101	1	2.355815686	56	G1	0.195025691	0.523684687	20393538.32	1.026672908
9	1CDS2_2951	1CDS2	1CDS2_467	0.367644584	0.012327337	0.703951026	0.064774422	0.207687979	89170	0.149696145	0.06276923	1	2.552384897	196	early-S	0.130499627	0.638329605	25081514.8	1.144238864
9	1CDS2_2951	1CDS2	1CDS2_468	0.332469488	0.013174245	0.465684398	0.082081977	0.296892909	57138	0.109105536	0.078249303	1	2.297315032	525	late-S/G2	0.093883804	0.780610441	23557114.34	1.404234277
9	1CDS2_2951	1CDS2	1CDS2_471	0.353836471	0.024854749	0.129867385	0.059741236	0.340378565	260624	0.105722102	0.033742238	1	2.173947004	785	late-S/G2	0.080029157	0.831932471	23436440.83	1.03214736
9	1CDS2_2951	1CDS2	1CDS2_472	0.318648399	0.045863388	0.501443552	0.068929996	0.158135254	550428	0.085193981	0.01477953	1	2.354771467	149	G1	0.131047291	0.620316318	31733879.95	1.021577566
9	1CDS2_2951	1CDS2	1CDS2_473	0.339522275	0.045161266	0.449931147	0.057321089	0.451600071	509289	0.10988679	-0.000561483	1	2.075354733	743	late-S/G2	0.080850182	0.824624515	22411471.15	1.095099162
9	1CDS2_2951	1CDS2	1CDS2_474	0.317747506	0.058301912	0.367440593	0.084853134	0.351513476	642628	0.160200149	0.029160776	1	2.341766932	422	early-S	0.098826089	0.763263086	25589264.54	1.227349233
9	1CDS2_2951	1CDS2	1CDS2_475	0.378868472	0.012256949	6.645862642	0.103048519	0.234551405	37264	0.080353657	0.046715983	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_476	0.323686624	0.008810684	0.415074244	0.105157311	0.246128847	44752	0.141233837	0.049539986	1	2.320999735	291	early-S	0.120340897	0.699045076	27653438.01	1.183503607
9	1CDS2_2951	1CDS2	1CDS2_477	0.363750174	0.008207883	0.442183785	0.042834295	0.261127977	14381	0.134889132	0.016575004	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_478	0.319769738	0.017369531	0.318565965	0.04299943	0.343953299	136746	0.197934061	0.033928271	1	2.152511983	819	late-S/G2	0.073943	0.85609145	20502469.04	1.134205302
9	1CDS2_2951	1CDS2	1CDS2_481	0.353286723	0.014300347	0.292191499	0.052499865	0.077181377	111086	0.087335801	0.000700859	1	2.359398992	141	G1	0.140562558	0.578754227	31079990.47	1.033933719
9	1CDS2_2951	1CDS2	1CDS2_482	0.307135334	0.02441665	0.47665461	0.063420366	0.347116381	196593	0.172126888	0.03415088	1	2.260990005	657	late-S/G2	0.080620243	0.827183915	22041048.2	1.341259586
9	1CDS2_2951	1CDS2	1CDS2_483	0.313071559	0.02761106	0.219143318	0.047663759	0.435612451	252414	0.115680764	0.038699473	1	2.039198955	790	late-S/G2	0.080614634	0.847636599	19313326.6	1.169816963
9	1CDS2_2951	1CDS2	1CDS2_484	0.370920563	0.022411998	0.58537487	0.044853024	0.235249889	196016	0.190512132	0.014671815	1	2.074031779	684	late-S/G2	0.090348186	0.819394866	22763852.5	1.170427069
9	1CDS2_2951	1CDS2	1CDS2_485	0.300375528	0.023579322	0.68158494	0.083814387	0.251163714	193499	0.209336502	0.073322372	1	2.376541111	565	late-S/G2	0.086139295	0.79509947	25615476.92	1.31779332
9	1CDS2_2951	1CDS2	1CDS2_486	0.287594603	0.005105072	0.457327938	0.052977953	0.369866078	3039	0.071070418	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_487	0.383959865	0.015346156	0.314682472	0.077498734	0.154243172	114518	0.138864226	0.005401268	1	2.38365065	597	late-S/G2	0.082439195	0.796229489	28621720.89	1.207445049
9	1CDS2_2951	1CDS2	1CDS2_488	0.349296845	0.008623094	1.276334483	0.082035701	0.211397445	2633	0.004083573	0.25827442	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_491	0.341774323	0.013271556	0.490850986	0.042444472	0.283277834	87479	0.188531729	0.09521172	1	1.99417171	810	late-S/G2	0.090413373	0.84158015	19114446.24	1.03880961
9	1CDS2_2951	1CDS2	1CDS2_492	0.332233725	0.03092731	0.799837053	0.057691037	0.256039815	317883	0.166130467	0.01517467	1	2.090950442	613	late-S/G2	0.101562239	0.796701865	25107464.99	1.161600465
9	1CDS2_2951	1CDS2	1CDS2_493	0.315031087	0.039973822	0.419691665	0.09493542	0.242786552	441932	0.095968988	0.0018686	1	2.449564163	252	early-S	0.123230029	0.690556484	25225923.94	1.134762498
9	1CDS2_2951	1CDS2	1CDS2_494	0.360270071	0.013082985	0.096429558	0.054522833	0.437805777	94840	0.113021141	0.001745573	1	2.090803869	567	late-S/G2	0.107113576	0.791921871	21820991.71	1.270149017
9	1CDS2_2951	1CDS2	1CDS2_495	0.357076501	0.009824932	0.537507261	0.042948873	0.202378709	49524	0.074135935	-0.06748299	1	2.365025371	38	G1	0.20986597	0.476298548	19545042.02	1.161313466
9	1CDS2_2951	1CDS2	1CDS2_496	0.336568233	0.009417859	0.685682863	0.081209603	0.260436543	21660	0.110730863	-0.01958888	1	2.290644341	518	early-S	0.105961683	0.753719362	27319023.15	1.429391279
9	1CDS2_2951	1CDS2	1CDS2_497	0.170731707	0.003333333	2.073467634	0.101045296	0.331845357	287	0.700942446	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_498	0.325530757	0.010572999	1.140674363	0.037964349	0.360581497	7349	0.067791647	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_501	0.380972696	0.00596083	0.571860476	0.05887372	0.121737964	2344	0.08038708	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_502	0.357278338	0.013548466	0.461182093	0.044361717	0.353788137	99658	0.066682186	0.035126928	1	2.194058106	35	G1	0.21641791	0.43407273	20962756.58	1.031290033
9	1CDS2_2951	1CDS2	1CDS2_503	0.389099067	0.007509942	0.193675002	0.050580577	0.285300835	22736	0.152784043	0.043702084	1	2.051937444	633	late-S/G2	0.105911079	0.799877912	21992370.1	1.139039705
9	1CDS2_2951	1CDS2	1CDS2_504	0.351118653	0.005281524	0.128897492	0.02393968	0.256502812	15915	0.101863012	0.12455988	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_505	0.295133159	0.047273664	0.437490678	0.070018894	0.336482768	563148	0.098949174	0.001821244	1	2.465708545	115	G1	0.150250104	0.614760641	24448613.39	1.031043804
9	1CDS2_2951	1CDS2	1CDS2_506	0.316064273	0.041291117	0.162113829	0.066703365	0.37807686	479585	0.08289262	0.040026534	1	1.938774878	775	late-S/G2	0.085195119	0.839523136	21995853.03	1.141321273
9	1CDS2_2951	1CDS2	1CDS2_507	0.311317207	0.047004398	0.400811605	0.072270403	0.290850489	564076	0.104144088	0.021554456	1	2.385034301	106	G1	0.143693859	0.587201028	24489991.36	1.038330543
9	1CDS2_2951	1CDS2	1CDS2_508	0.357697552	0.006335526	0.154090199	0.052815649	0.268274702	16870	0.116282945	0.00444533	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_511	0.347844644	0.003454753	0.363231892	0.052901024	0.388341202	2344	0.305990676	0.014092281	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_512	0.306593988	0.041063439	0.292955496	0.083675765	0.281156917	459703	0.108286337	0.033370098	1	2.49235215	187	early-S	0.149718046	0.657207083	26938454.36	1.091898602
9	1CDS2_2951	1CDS2	1CDS2_513	0.328286916	0.042697717	0.317315241	0.113779629	0.36431674	529216	0.103514739	0.037911528	1	2.514741118	237	early-S	0.118311676	0.711706408	25534137.16	1.06476181
9	1CDS2_2951	1CDS2	1CDS2_514	0.306411296	0.034113449	0.445552539	0.015577399	0.283979219	356478	0.081627409	0.004265991	1	1.58834888	4	post-M	0.40343583	0.437597263	11502763.98	1.078772133
9	1CDS2_2951	1CDS2	1CDS2_515	0.327775175	0.051645535	0.747149979	0.093358443	0.23119855	546934	0.100019848	0.045610308	1	2.17672298	635	late-S/G2	0.079170059	0.814865014	28525588.03	1.282948816
9	1CDS2_2951	1CDS2	1CDS2_516	0.345147552	0.037090066	0.147123242	0.047343747	0.220147121	412536	0.124173109	-0.008960472	1	2.062808237	778	late-S/G2	0.084451916	0.836001846	22531479.05	1.091317899
9	1CDS2_2951	1CDS2	1CDS2_517	0.331554352	0.035899149	0.165379633	0.051688399	0.263155621	388830	0.164338842	0.008703117	1	2.100392667	825	late-S/G2	0.064970977	0.858045665	24789029.24	1.129691904
9	1CDS2_2951	1CDS2	1CDS2_518	0.387469586	0.008794911	0.138387305	0.02436058	0.106979666	27955	0.14278691	-0.059355366	1	2.255721305	853	pre-M	0.206969792	0.71625236	15849491.54	1.044840559
9	1CDS2_2951	1CDS2	1CDS2_521	0.359411693	0.018623301	0.410047017	0.06327297	0.283399363	179745	0.223979091	0.029823193	1	2.023442632	620	late-S/G2	0.095869435	0.801513793	24025842.61	1.186057486
9	1CDS2_2951	1CDS2	1CDS2_522	0.318770306	0.059208046	0.320526578	0.077923359	0.341945537	608212	0.125298371	0.0303769	1	2.394867978	417	early-S	0.109110504	0.734355893	25249551	1.288478894
9	1CDS2_2951	1CDS2	1CDS2_523	0.331155684	0.039367773	0.155622741	0.04751716	0.340311571	433717	0.16040198	0.022292647	1	2.071748096	841	late-S/G2	0.060887258	0.877099497	21280902.92	1.13702073
9	1CDS2_2951	1CDS2	1CDS2_524	0.307635819	0.022157668	0.303171863	0.056759345	0.401855571	205692	0.168686305	0.074704065	1	2.178819544	698	late-S/G2	0.088973104	0.829254171	21856866.41	1.233062912
9	1CDS2_2951	1CDS2	1CDS2_525	0.333870151	0.036102425	1.07724751	0.02967275	0.161183113	381360	0.139978852	0.068643433	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_526	0.323800774	0.036080675	0.133008939	0.048920994	0.415882646	385540	0.192137984	0.031703963	1	2.043938146	773	late-S/G2	0.08994497	0.83963925	21048148.52	1.148081197
9	1CDS2_2951	1CDS2	1CDS2_527	0.339436908	0.035461241	0.133509782	0.063539666	0.23903505	406140	0.098373717	0.03908784	1	2.434659592	117	G1	0.14113734	0.611607498	24944761.42	1.093760302
9	1CDS2_2951	1CDS2	1CDS2_528	0.362635335	0.007130247	0.47986596	0.047791856	0.129775919	16258	0.068083214	-0.04364379	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_531	0.357500906	0.016521969	0.145944152	0.039814055	0.276228702	146280	0.10975711	0.037845256	1	2.063952878	827	late-S/G2	0.060965526	0.863274849	23321394.49	1.169446541
9	1CDS2_2951	1CDS2	1CDS2_532	0.23709007	0.012561124	1.818017247	0.111456639	0.085547384	111263	0.169917061	0.080513362	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_533	0.336710034	0.045421505	0.514717156	0.070885626	0.251829201	472818	0.144882735	0.030288084	1	2.390000287	419	early-S	0.092319812	0.75951007	28047391.95	1.233774394
9	1CDS2_2951	1CDS2	1CDS2_534	0.330240679	0.033257233	0.219115114	0.063015548	0.375866021	346597	0.166613288	0.067011977	1	2.049453924	720	late-S/G2	0.084302707	0.833394798	21703076.71	1.217182945
9	1CDS2_2951	1CDS2	1CDS2_535	0.289048977	0.067926482	0.12419308	0.07000389	0.341682927	688876	0.160026098	0.034463313	1	2.16946286	600	late-S/G2	0.092295568	0.800247234	22677315.41	1.230797985
9	1CDS2_2951	1CDS2	1CDS2_536	0.336538462	0	3.44889084	0.086538462	0.59136971	104	Inf	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_537	0.340031254	0.03374855	0.174937515	0.045720948	0.185320097	348242	0.154125777	0.035599962	1	2.097709591	832	late-S/G2	0.065650124	0.867280593	21823909.66	1.173050402
9	1CDS2_2951	1CDS2	1CDS2_538	0.336795424	0.016552492	0.618473202	0.054258043	0.353569931	120701	0.127573693	0.090769245	1	1.999980236	722	late-S/G2	0.088695925	0.823652247	22467087.68	1.114459208
9	1CDS2_2951	1CDS2	1CDS2_541	0.357166145	0.008620457	0.520724089	0.055948385	0.272561813	30689	0.063500008	0.054897143	1	2.418226127	109	G1	0.144869215	0.579774946	25404009.52	1.013455155
9	1CDS2_2951	1CDS2	1CDS2_542	0.329724072	0.038914685	0.40203945	0.0598245	0.146429742	421767	0.076090644	0.068112655	1	2.024760146	651	late-S/G2	0.07916016	0.811200183	33739234.83	1.202145973
9	1CDS2_2951	1CDS2	1CDS2_543	0.27348383	0.039658846	0.439101086	0.064170469	0.067690095	433673	0.089903515	0.02201735	1	2.469378851	152	G1	0.132258334	0.600935333	35442266.71	1.098037363
9	1CDS2_2951	1CDS2	1CDS2_544	0.327829091	0.033114452	0.101653029	0.054022808	0.333029122	363290	0.069437773	0.109178162	1	2.139465756	801	late-S/G2	0.073507406	0.847370654	21565335.61	1.129149481
9	1CDS2_2951	1CDS2	1CDS2_545	0.330264537	0.034911682	0.400631298	0.063596736	0.373636801	358792	0.10334127	0.020306171	1	1.951404548	626	late-S/G2	0.100379453	0.796661504	22667838.21	1.123482222
9	1CDS2_2951	1CDS2	1CDS2_546	0.330627731	0.033894192	0.137233381	0.043906029	0.190270522	361431	0.102617431	0.112589273	1	2.091161138	533	late-S/G2	0.12472493	0.759556041	21502581.72	1.11376355
9	1CDS2_2951	1CDS2	1CDS2_547	0.332333094	0.03288098	0.19675303	0.052304539	0.453113118	352283	0.103756467	0.023633469	1	1.632467096	1	post-M	0.466029343	0.446722299	10251033.36	1.109712245
9	1CDS2_2951	1CDS2	1CDS2_548	0.312688822	0.004963716	0.536974186	0.054380665	0.383823879	662	Inf	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_551	0.326617976	0.028028594	0.066397265	0.063198435	0.318214058	266399	0.154148032	-0.013095728	1	2.212620443	726	late-S/G2	0.078573438	0.829018812	22898367.77	1.165447003
9	1CDS2_2951	1CDS2	1CDS2_552	0.326476927	0.038707247	0.136686772	0.017182963	0.330250435	420882	0.123395295	0.059951155	1	1.973308145	856	pre-M	0.264027786	0.685813266	11930142.49	1.052176004
9	1CDS2_2951	1CDS2	1CDS2_553	0.335933212	0.030820185	0.401015945	0.062096164	0.275775404	346366	0.083644828	0.028138525	1	2.370344513	105	G1	0.151532318	0.558189117	26328946.02	1.072380783
9	1CDS2_2951	1CDS2	1CDS2_554	0.225541035	0.042793232	0.528932379	0.08259414	0.36768847	467176	0.171510692	0.063619398	1	1.947896065	604	late-S/G2	0.108520602	0.793006375	21288228.5	1.152095673
9	1CDS2_2951	1CDS2	1CDS2_555	0.344327375	0.035519104	0.383339129	0.088651291	0.343916288	372244	0.106455415	0.023159496	1	2.451714632	243	early-S	0.137751517	0.660868732	25500759.4	1.188504059
9	1CDS2_2951	1CDS2	1CDS2_556	0.323141333	0.031953611	0.151615058	0.062529337	0.347025877	351515	0.144710177	0.002444825	1	2.172154738	818	late-S/G2	0.077594834	0.853636403	20394265.86	1.114178132
9	1CDS2_2951	1CDS2	1CDS2_557	0.333706418	0.028991915	0.187408734	0.050417931	0.346747135	296700	0.135082807	0.024835797	1	2.074375359	721	late-S/G2	0.096864234	0.827884413	19883287	1.162587764
9	1CDS2_2951	1CDS2	1CDS2_558	0.365168744	0.018453057	0.107259571	0.041983253	0.301412927	165042	0.193555454	0.043889056	1	2.10667064	835	late-S/G2	0.066679396	0.864404468	23772462.4	1.1276954
9	1CDS2_2951	1CDS2	1CDS2_561	0.348417429	0.01682849	0.447872836	0.062093317	0.351174412	154912	0.116973621	0.071806947	1	2.161373836	622	late-S/G2	0.08749982	0.810094801	23939508.95	1.261893272
9	1CDS2_2951	1CDS2	1CDS2_562	0.32506941	0.034265521	0.216185375	0.018982241	0.212046184	357334	0.123593921	-0.016586937	1	1.87845715	859	pre-M	0.450846646	0.518426048	8359652.261	1.083240853
9	1CDS2_2951	1CDS2	1CDS2_563	0.325190615	0.034331058	0.520423696	0.052800144	0.247970229	366874	0.130532419	0.072735178	1	2.124651195	650	late-S/G2	0.100404674	0.802046167	22684063.59	1.112634909
9	1CDS2_2951	1CDS2	1CDS2_564	0.344777189	0.023206575	0.151370879	0.04053048	0.28176815	216257	0.153214911	-0.008787489	1	2.202027727	826	late-S/G2	0.065763347	0.860726154	21985360.23	1.151492976
9	1CDS2_2951	1CDS2	1CDS2_565	0.301002211	0.064684768	0.186922592	0.063105859	0.30098344	693850	0.100074832	0.023050214	1	2.219604692	169	early-S	0.167919615	0.623777088	20911657.13	1.126381626
9	1CDS2_2951	1CDS2	1CDS2_566	0.330166501	0.039956551	0.258119544	0.065507994	0.231323497	391538	0.098123067	0.065858488	1	2.395832634	333	early-S	0.12284519	0.680298648	25900972.95	1.289556619
9	1CDS2_2951	1CDS2	1CDS2_567	0.262644716	0.01874781	0.320979331	0.066036188	0.352565486	146238	0.116533438	0.042588246	1	2.090686202	606	late-S/G2	0.083023691	0.815268664	25079816.46	1.366519293
9	1CDS2_2951	1CDS2	1CDS2_568	0.393631436	0.004442427	0.642252898	0.063981043	0.40221251	2954	0.08969875	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_571	0.270228708	0.029726412	0.576151783	0.091779791	0.333740605	305710	0.129491393	0.036490747	1	2.468659634	352	early-S	0.104042463	0.767128815	23559838.8	1.13219263
9	1CDS2_2951	1CDS2	1CDS2_572	0.344590549	0.033799128	0.44955117	0.062732284	0.281423293	374273	0.212794193	0.037498341	1	2.053556839	744	late-S/G2	0.079188693	0.824390845	24314124.88	1.092134311
9	1CDS2_2951	1CDS2	1CDS2_573	0.328110516	0.032317122	0.149139603	0.052588674	0.450399118	331212	0.096745118	0.030003779	1	1.976748807	791	late-S/G2	0.074809945	0.852867641	20433344.57	1.221086413
9	1CDS2_2951	1CDS2	1CDS2_574	0.329591493	0.02958595	0.179910177	0.046426365	0.281580718	299485	0.151675649	0.06471513	1	2.120878969	689	late-S/G2	0.077452498	0.825045742	22632367.75	1.222249572
9	1CDS2_2951	1CDS2	1CDS2_575	0.327720191	0.032623479	0.575082004	0.050984759	0.328447719	326882	0.08846956	0.010627746	1	2.055505976	812	late-S/G2	0.068681267	0.854325361	21147316.58	1.162395805
9	1CDS2_2951	1CDS2	1CDS2_576	0.331092281	0.032267904	0.565779606	0.05359411	0.369788893	344049	0.103776432	0.067171594	1	2.112353338	794	late-S/G2	0.070959974	0.842967	23426199.43	1.115830708
9	1CDS2_2951	1CDS2	1CDS2_577	0.322721013	0.037909541	0.389775325	0.076852162	0.275998359	354707	0.111629767	0.020543101	1	2.400893488	339	early-S	0.129806249	0.673067853	24667943.92	1.316857358
9	1CDS2_2951	1CDS2	1CDS2_578	0.26966967	0.006851922	1.385195548	0.097721823	0.210316037	1668	0.118445199	Inf	0	NA	NA	NA	NA	NA	NA	NA
9	1CDS2_2951	1CDS2	1CDS2_581	0.330090776	0.022223168	0.454262401	0.06540067	0.414507829	218484	0.2115261	0.036941031	1	2.100271993	783	late-S/G2	0.083645493	0.837188049	21556172.64	1.090170565
9	1CDS2_2951	1CDS2	1CDS2_582	0.256387335	0.036454065	0.260037973	0.066318578	0.347271832	375958	0.203648471	0.008732551	1	2.256013138	677	late-S/G2	0.081356285	0.823448957	22364130.01	1.241879054
9	1CDS2_2951	1CDS2	1CDS2_583	0.316678692	0.034478492	0.651963921	0.114040499	0.303901118	356654	0.143447823	0.04345871	1	2.393234949	371	early-S	0.11613582	0.722972118	28190736.1	1.262060453
9	1CDS2_2951	1CDS2	1CDS2_584	0.342301997	0.035021266	0.45554397	0.078509294	0.239632858	363613	0.132447297	0.022955012	1	2.425863251	411	early-S	0.10588667	0.759202148	25663690.96	1.227046483
9	1CDS2_2951	1CDS2	1CDS2_585	0.326606422	0.02600074	0.410150775	0.07178163	0.280256184	243990	0.1241635	-0.013122247	1	2.094324293	511	early-S	0.103301707	0.746944146	24890821.94	1.381139216
9	1CDS2_2951	1CDS2	1CDS2_586	0.342551118	0.028401275	0.23011775	0.07804108	0.308778372	294548	0.124913224	0.042747899	1	2.018037135	716	late-S/G2	0.085870224	0.827501516	22204286.09	1.16881781
